Price,Close,High,Low,Open,Volume
Ticker,NGN=X,NGN=X,NGN=X,NGN=X,NGN=X
Date,,,,,
2021-06-01,412.5,412.5,409.4100036621094,412.5,0
2021-06-02,412.0,412.04998779296875,410.0,412.0,0
2021-06-03,412.5,412.5,409.75,412.5,0
2021-06-04,412.0,412.04998779296875,409.9200134277344,412.0,0
2021-06-07,412.04998779296875,412.04998779296875,408.0,412.04998779296875,0
2021-06-08,412.0400085449219,412.0400085449219,408.0,412.0400085449219,0
2021-06-09,411.5,412.5,409.75,411.5,0
2021-06-10,412.0400085449219,412.5,408.0,412.0400085449219,0
2021-06-11,411.5,412.2300109863281,409.8500061035156,411.5,0
2021-06-14,411.5,412.5,411.5,411.5,0
2021-06-15,412.0,412.6499938964844,409.3299865722656,412.0400085449219,0
2021-06-16,412.0,412.0,408.0,412.0,0
2021-06-17,410.0,412.0,407.9700012207031,410.0,0
2021-06-18,409.5,410.5,409.0,409.5,0
2021-06-21,410.0,411.2300109863281,410.0,410.0,0
2021-06-22,410.5,411.0,408.0,410.5,0
2021-06-23,410.0,411.0,409.1600036621094,410.8800048828125,0
2021-06-24,411.0,411.7200012207031,409.44000244140625,411.0,0
2021-06-25,410.0,411.0,409.5400085449219,410.0,0
2021-06-28,409.67999267578125,411.4599914550781,409.5799865722656,409.5799865722656,0
2021-06-29,410.0,411.0,409.6199951171875,410.0,0
2021-06-30,411.0,411.0,409.6600036621094,411.0,0
2021-07-01,411.0,411.0,410.5,410.5199890136719,0
2021-07-02,409.0,411.1400146484375,410.5,410.5,0
2021-07-05,411.0,411.0,410.1199951171875,411.0,0
2021-07-06,410.9599914550781,411.510009765625,410.9599914550781,410.9599914550781,0
2021-07-07,411.0,411.6300048828125,410.75,411.0,0
2021-07-08,411.0,412.2900085449219,410.5,411.0,0
2021-07-09,410.0,410.989990234375,410.0,410.0,0
2021-07-12,411.0,411.1300048828125,409.5,411.0,0
2021-07-13,410.0,411.4200134277344,410.0,410.0,0
2021-07-14,410.5,410.5,409.80999755859375,410.5,0
2021-07-15,410.5,410.95001220703125,408.760009765625,410.5,0
2021-07-16,410.5,411.2900085449219,410.5,410.5,0
2021-07-19,411.0,411.25,410.75,411.0,0
2021-07-20,410.2799987792969,411.0400085449219,409.0,410.2799987792969,0
2021-07-21,410.5,411.0799865722656,410.5,410.5,0
2021-07-22,410.5,411.1499938964844,410.0,410.5,0
2021-07-23,410.5,411.4599914550781,410.5,410.5,0
2021-07-26,410.7300109863281,411.2900085449219,410.7300109863281,410.7300109863281,0
2021-07-27,411.0,411.0,409.0,411.0,0
2021-07-28,411.0,411.010009765625,411.0,411.0,0
2021-07-29,411.0,411.07000732421875,409.6099853515625,411.0,0
2021-07-30,411.07000732421875,411.07000732421875,410.739990234375,411.07000732421875,0
2021-08-02,410.9700012207031,412.1099853515625,410.75,410.9700012207031,0
2021-08-03,411.0,411.8999938964844,411.0,411.0,0
2021-08-04,411.0,411.8999938964844,410.5,411.0,0
2021-08-05,410.5,411.8299865722656,410.0,410.5,0
2021-08-06,411.0,411.7099914550781,410.9800109863281,411.0,0
2021-08-09,411.0,411.0,410.9200134277344,411.0,0
2021-08-10,410.9200134277344,411.5400085449219,410.9200134277344,410.9200134277344,0
2021-08-11,411.0899963378906,411.45001220703125,411.0799865722656,411.0899963378906,0
2021-08-12,411.0799865722656,411.0799865722656,409.0,411.0799865722656,0
2021-08-13,411.0,411.0,410.0,411.0,0
2021-08-16,411.0,411.25,409.3800048828125,411.0,0
2021-08-17,411.25,411.8900146484375,411.20001220703125,411.25,0
2021-08-18,411.20001220703125,411.5,411.20001220703125,411.20001220703125,0
2021-08-19,411.3999938964844,411.3999938964844,410.8599853515625,411.3999938964844,0
2021-08-20,411.29998779296875,411.29998779296875,410.0,411.29998779296875,0
2021-08-23,411.20001220703125,411.29998779296875,411.0,411.20001220703125,0
2021-08-24,411.04998779296875,411.0899963378906,409.0,411.04998779296875,0
2021-08-25,411.0899963378906,411.3399963378906,411.0400085449219,411.0899963378906,0
2021-08-26,411.04998779296875,411.04998779296875,410.510009765625,411.04998779296875,0
2021-08-27,411.0,412.0299987792969,410.0,411.0,0
2021-08-30,411.0,411.510009765625,409.6400146484375,411.0,0
2021-08-31,411.0,411.5,409.0,411.0,0
2021-09-01,411.0,411.5299987792969,410.07000732421875,411.0,0
2021-09-02,411.0,411.6000061035156,410.6600036621094,411.0,0
2021-09-03,411.0,411.3900146484375,410.54998779296875,411.0,0
2021-09-06,411.0199890136719,411.2300109863281,411.0,411.0199890136719,0
2021-09-07,411.0199890136719,411.2900085449219,410.75,411.0199890136719,0
2021-09-08,411.0,411.0,410.5,411.0,0
2021-09-09,410.79998779296875,411.3500061035156,410.75,410.79998779296875,0
2021-09-10,410.8999938964844,411.19000244140625,410.75,410.8999938964844,0
2021-09-13,410.92999267578125,412.1600036621094,410.92999267578125,410.92999267578125,0
2021-09-14,411.0,411.0,408.79998779296875,411.0,0
2021-09-15,411.0,411.0,410.9700012207031,411.0,0
2021-09-16,410.9700012207031,411.5,410.9700012207031,410.9700012207031,0
2021-09-17,411.4200134277344,411.7300109863281,411.2300109863281,411.4200134277344,0
2021-09-20,411.2300109863281,411.3500061035156,411.0,411.2300109863281,0
2021-09-21,411.3500061035156,411.3500061035156,410.5,411.3500061035156,0
2021-09-22,411.0,412.30999755859375,411.0,411.0,0
2021-09-23,411.0,413.8500061035156,411.0,411.0,0
2021-09-24,411.0,411.92999267578125,409.95001220703125,411.0,0
2021-09-27,410.92999267578125,413.0,410.92999267578125,410.92999267578125,0
2021-09-28,411.0,411.0,411.0,411.0,0
2021-09-29,409.260009765625,413.0,409.260009765625,409.260009765625,0
2021-09-30,409.260009765625,411.0199890136719,409.260009765625,409.260009765625,0
2021-10-01,410.29998779296875,411.17999267578125,410.2699890136719,410.29998779296875,0
2021-10-04,410.2699890136719,413.2300109863281,410.2699890136719,410.2699890136719,0
2021-10-05,410.29998779296875,410.8599853515625,410.29998779296875,410.29998779296875,0
2021-10-06,410.8599853515625,411.04998779296875,410.32000732421875,410.8599853515625,0
2021-10-07,409.8399963378906,411.75,409.75,409.8399963378906,0
2021-10-08,410.30999755859375,410.6199951171875,410.30999755859375,410.30999755859375,0
2021-10-11,410.30999755859375,413.2900085449219,410.0799865722656,410.30999755859375,0
2021-10-12,410.2699890136719,413.2300109863281,410.25,410.2699890136719,0
2021-10-13,410.3699951171875,412.25,410.29998779296875,410.3699951171875,0
2021-10-14,410.32000732421875,410.4200134277344,409.19000244140625,410.32000732421875,0
2021-10-15,410.3500061035156,411.1000061035156,410.32000732421875,410.3500061035156,0
2021-10-18,410.3699951171875,413.19000244140625,410.3699951171875,410.3699951171875,0
2021-10-19,410.4100036621094,412.0199890136719,410.3900146484375,410.4100036621094,0
2021-10-20,410.3900146484375,411.3999938964844,410.32000732421875,410.3900146484375,0
2021-10-21,410.32000732421875,410.4599914550781,409.70001220703125,410.32000732421875,0
2021-10-22,410.3800048828125,411.010009765625,410.3800048828125,410.3800048828125,0
2021-10-25,410.3999938964844,413.239990234375,409.7099914550781,410.3999938964844,0
2021-10-26,409.7099914550781,410.4800109863281,409.7099914550781,409.7099914550781,0
2021-10-27,409.739990234375,411.2099914550781,409.7300109863281,409.739990234375,0
2021-10-28,409.7699890136719,410.57000732421875,409.75,409.7699890136719,0
2021-10-29,409.75,410.6000061035156,409.75,409.75,0
2021-11-01,409.80999755859375,413.1499938964844,409.79998779296875,409.80999755859375,0
2021-11-02,409.79998779296875,412.32000732421875,409.79998779296875,409.79998779296875,0
2021-11-03,409.9200134277344,413.7300109863281,409.8999938964844,409.9200134277344,0
2021-11-04,409.9599914550781,413.3299865722656,409.9200134277344,409.9599914550781,0
2021-11-05,409.989990234375,410.6400146484375,409.989990234375,409.989990234375,0
2021-11-08,410.0199890136719,413.1400146484375,409.0,410.0199890136719,0
2021-11-09,410.0400085449219,410.4700012207031,410.0400085449219,410.0400085449219,0
2021-11-10,410.07000732421875,410.0899963378906,409.9800109863281,410.07000732421875,0
2021-11-11,410.0899963378906,410.1199951171875,409.8800048828125,410.0899963378906,0
2021-11-12,410.1199951171875,411.1300048828125,410.0799865722656,410.1199951171875,0
2021-11-15,410.0799865722656,413.3900146484375,409.6499938964844,410.1400146484375,0
2021-11-16,410.1700134277344,410.54998779296875,410.1499938964844,410.1700134277344,0
2021-11-17,410.17999267578125,411.3299865722656,410.17999267578125,410.17999267578125,0
2021-11-18,411.3299865722656,411.3299865722656,410.32000732421875,411.3299865722656,0
2021-11-19,410.32000732421875,410.3399963378906,410.05999755859375,410.32000732421875,0
2021-11-22,410.3399963378906,413.32000732421875,410.3399963378906,410.3399963378906,0
2021-11-23,410.3399963378906,410.3900146484375,409.3800048828125,410.3399963378906,0
2021-11-24,409.3800048828125,410.6400146484375,409.3800048828125,409.3800048828125,0
2021-11-25,409.3800048828125,410.8999938964844,409.3800048828125,409.3800048828125,0
2021-11-26,410.8999938964844,411.04998779296875,409.3900146484375,410.8999938964844,0
2021-11-29,409.3900146484375,413.2900085449219,409.3900146484375,409.3900146484375,0
2021-11-30,409.3900146484375,410.510009765625,409.3900146484375,409.3900146484375,0
2021-12-01,409.3900146484375,410.3599853515625,409.3900146484375,409.3900146484375,0
2021-12-02,409.4100036621094,410.6400146484375,409.4100036621094,409.4100036621094,0
2021-12-03,409.45001220703125,410.42999267578125,409.45001220703125,409.45001220703125,0
2021-12-06,409.4800109863281,413.1700134277344,409.4800109863281,409.4800109863281,0
2021-12-07,409.489990234375,410.57000732421875,409.489990234375,409.489990234375,0
2021-12-08,410.57000732421875,410.75,409.489990234375,410.57000732421875,0
2021-12-09,409.489990234375,410.739990234375,408.3900146484375,409.489990234375,0
2021-12-10,411.30999755859375,411.30999755859375,409.4700012207031,411.30999755859375,0
2021-12-13,409.4700012207031,413.260009765625,408.7799987792969,408.7799987792969,0
2021-12-14,409.70001220703125,413.4200134277344,409.4700012207031,409.70001220703125,0
2021-12-15,409.4700012207031,413.239990234375,409.4700012207031,409.4700012207031,0
2021-12-16,409.4800109863281,412.6300048828125,409.4800109863281,409.4800109863281,0
2021-12-17,409.5799865722656,410.5299987792969,409.5799865722656,409.5799865722656,0
2021-12-20,409.6600036621094,413.44000244140625,409.6600036621094,413.3599853515625,0
2021-12-21,409.6600036621094,410.6600036621094,409.6600036621094,409.6600036621094,0
2021-12-22,410.6600036621094,410.6700134277344,410.44000244140625,410.6600036621094,0
2021-12-23,410.6700134277344,410.7099914550781,410.6499938964844,410.6700134277344,0
2021-12-24,410.67999267578125,410.67999267578125,410.44000244140625,410.67999267578125,0
2021-12-27,410.44000244140625,410.8500061035156,410.44000244140625,410.44000244140625,0
2021-12-28,410.70001220703125,410.70001220703125,410.3299865722656,410.70001220703125,0
2021-12-29,410.70001220703125,413.42999267578125,410.69000244140625,410.70001220703125,0
2021-12-30,410.70001220703125,412.20001220703125,410.6099853515625,410.70001220703125,0
2021-12-31,410.75,411.45001220703125,410.5899963378906,410.75,0
2022-01-03,411.45001220703125,412.239990234375,409.0899963378906,411.45001220703125,0
2022-01-04,412.239990234375,413.0799865722656,412.239990234375,412.239990234375,0
2022-01-05,412.239990234375,412.9100036621094,410.6499938964844,412.239990234375,0
2022-01-06,412.29998779296875,412.5400085449219,411.0299987792969,412.29998779296875,0
2022-01-07,412.5400085449219,412.7099914550781,411.0400085449219,412.5400085449219,0
2022-01-10,412.7099914550781,413.260009765625,408.9800109863281,408.9800109863281,0
2022-01-11,413.1400146484375,413.1400146484375,410.44000244140625,413.1400146484375,0
2022-01-12,413.1000061035156,414.0,413.1000061035156,413.1000061035156,0
2022-01-13,413.44000244140625,413.6099853515625,410.6600036621094,413.44000244140625,0
2022-01-14,413.6000061035156,413.7900085449219,410.8900146484375,413.6000061035156,0
2022-01-17,413.7900085449219,415.2099914550781,410.8900146484375,410.8900146484375,0
2022-01-18,413.7900085449219,415.32000732421875,413.7900085449219,413.7900085449219,0
2022-01-19,414.0,414.1700134277344,410.5400085449219,414.0,0
2022-01-20,414.1700134277344,414.20001220703125,411.0799865722656,414.1700134277344,0
2022-01-21,414.45001220703125,414.5,410.6099853515625,414.45001220703125,0
2022-01-24,414.45001220703125,415.0,414.45001220703125,414.45001220703125,0
2022-01-25,415.3500061035156,415.3500061035156,413.9599914550781,415.3500061035156,0
2022-01-26,414.6199951171875,414.82000732421875,414.6199951171875,414.6199951171875,0
2022-01-27,414.82000732421875,414.989990234375,414.82000732421875,414.82000732421875,0
2022-01-28,414.989990234375,415.1600036621094,414.989990234375,414.989990234375,0
2022-01-31,415.1600036621094,415.3299865722656,415.0,415.1600036621094,0
2022-02-01,415.3299865722656,415.54998779296875,414.260009765625,415.3299865722656,0
2022-02-02,414.260009765625,415.3800048828125,414.260009765625,414.260009765625,0
2022-02-03,415.3299865722656,415.8599853515625,415.0899963378906,415.3299865722656,0
2022-02-04,415.5400085449219,415.70001220703125,415.5400085449219,415.5400085449219,0
2022-02-07,415.70001220703125,416.8500061035156,415.0,415.70001220703125,0
2022-02-08,415.8800048828125,416.04998779296875,415.0,415.8800048828125,0
2022-02-09,416.04998779296875,416.25,415.3699951171875,416.04998779296875,0
2022-02-10,416.25,416.54998779296875,416.25,416.25,0
2022-02-11,416.3699951171875,417.5899963378906,416.3699951171875,416.3699951171875,0
2022-02-14,416.510009765625,418.1700134277344,415.0,418.1700134277344,0
2022-02-15,415.239990234375,415.95001220703125,415.239990234375,415.239990234375,0
2022-02-16,415.30999755859375,415.6499938964844,415.260009765625,415.30999755859375,0
2022-02-17,415.30999755859375,415.6199951171875,415.260009765625,415.30999755859375,0
2022-02-18,415.3699951171875,416.0199890136719,415.3699951171875,415.3699951171875,0
2022-02-21,415.3699951171875,416.3299865722656,415.3699951171875,415.3699951171875,0
2022-02-22,415.4800109863281,415.4800109863281,415.3900146484375,415.4800109863281,0
2022-02-23,415.3900146484375,415.8999938964844,415.3900146484375,415.3900146484375,0
2022-02-24,415.4599914550781,415.6400146484375,415.4599914550781,415.4599914550781,0
2022-02-25,415.6400146484375,415.6400146484375,414.3900146484375,415.6400146484375,0
2022-02-28,415.05999755859375,416.5400085449219,415.0,415.3900146484375,0
2022-03-01,415.5199890136719,415.5899963378906,415.0,415.5199890136719,0
2022-03-02,415.5899963378906,416.5400085449219,415.3699951171875,415.5899963378906,0
2022-03-03,415.3999938964844,415.4599914550781,415.2300109863281,415.3999938964844,0
2022-03-04,416.2900085449219,417.9100036621094,415.4100036621094,416.2900085449219,0
2022-03-07,417.989990234375,415.4100036621094,414.82000732421875,415.4100036621094,0
2022-03-08,415.2699890136719,415.3399963378906,414.6099853515625,415.2699890136719,0
2022-03-09,415.3399963378906,415.6000061035156,414.6000061035156,415.3399963378906,0
2022-03-10,415.3399963378906,415.3500061035156,415.3399963378906,415.3399963378906,0
2022-03-11,415.3399963378906,415.3399963378906,414.7699890136719,415.3399963378906,0
2022-03-14,415.3399963378906,415.3500061035156,414.8699951171875,415.3399963378906,0
2022-03-15,415.29998779296875,415.45001220703125,414.82000732421875,415.29998779296875,0
2022-03-16,415.45001220703125,416.1700134277344,415.0,415.45001220703125,0
2022-03-17,415.4200134277344,415.760009765625,414.1099853515625,415.4200134277344,0
2022-03-18,415.760009765625,415.760009765625,414.1300048828125,415.760009765625,0
2022-03-21,415.4200134277344,415.4200134277344,414.3999938964844,415.4200134277344,0
2022-03-22,415.3900146484375,416.5899963378906,414.7300109863281,415.3900146484375,0
2022-03-23,414.94000244140625,415.3900146484375,414.94000244140625,414.94000244140625,0
2022-03-24,415.25,415.82000732421875,410.5,414.45001220703125,0
2022-03-25,415.25,415.25,415.0,415.25,0
2022-03-28,415.25,415.25,415.0,415.25,0
2022-03-29,415.2300109863281,415.25,415.2200012207031,415.2300109863281,0
2022-03-30,415.25,415.25,415.25,415.25,0
2022-03-31,415.25,415.25,415.2200012207031,415.25,0
2022-04-01,415.25,415.25,415.2200012207031,415.25,0
2022-04-04,415.2200012207031,415.25,415.0,415.2200012207031,0
2022-04-05,415.2200012207031,415.2300109863281,415.2200012207031,415.2200012207031,0
2022-04-06,415.2200012207031,415.2200012207031,415.20001220703125,415.2200012207031,0
2022-04-07,415.2200012207031,415.25,415.1499938964844,415.2200012207031,0
2022-04-08,415.1499938964844,415.1499938964844,415.1400146484375,415.1499938964844,0
2022-04-11,415.1499938964844,415.1499938964844,415.1199951171875,415.1499938964844,0
2022-04-12,415.1199951171875,415.1300048828125,414.0899963378906,415.1199951171875,0
2022-04-13,414.0899963378906,414.1000061035156,414.0799865722656,414.0899963378906,0
2022-04-14,414.0799865722656,414.1000061035156,414.0299987792969,414.0799865722656,0
2022-04-15,414.0299987792969,414.0299987792969,414.0199890136719,414.0299987792969,0
2022-04-18,414.0199890136719,414.04998779296875,414.0,414.0199890136719,0
2022-04-19,414.0,414.0199890136719,414.0,414.0,0
2022-04-20,414.0,415.0,414.0,414.0,0
2022-04-21,415.0,415.0799865722656,415.0,415.0,0
2022-04-22,415.0799865722656,415.0799865722656,415.04998779296875,415.0799865722656,0
2022-04-25,415.0799865722656,415.0799865722656,414.0799865722656,415.0799865722656,0
2022-04-26,414.0799865722656,414.9800109863281,414.07000732421875,414.0799865722656,0
2022-04-27,414.9800109863281,414.9800109863281,414.9200134277344,414.9800109863281,0
2022-04-28,414.9200134277344,414.9200134277344,414.8299865722656,414.9200134277344,0
2022-04-29,414.8299865722656,414.8299865722656,414.760009765625,414.8299865722656,0
2022-05-02,414.760009765625,414.7699890136719,414.69000244140625,414.760009765625,0
2022-05-03,414.69000244140625,414.69000244140625,414.67999267578125,414.69000244140625,0
2022-05-04,414.69000244140625,415.0,414.6499938964844,414.69000244140625,0
2022-05-05,414.69000244140625,414.69000244140625,414.6199951171875,414.69000244140625,0
2022-05-06,414.6199951171875,414.69000244140625,414.6199951171875,414.6199951171875,0
2022-05-09,414.69000244140625,415.0,414.6000061035156,414.69000244140625,0
2022-05-10,414.79998779296875,414.79998779296875,413.8299865722656,414.79998779296875,0
2022-05-11,413.8299865722656,413.8299865722656,413.79998779296875,413.8299865722656,0
2022-05-12,413.8299865722656,415.0,413.8299865722656,413.8299865722656,0
2022-05-13,414.8299865722656,414.8299865722656,414.760009765625,414.8299865722656,0
2022-05-16,414.760009765625,414.760009765625,414.75,414.760009765625,0
2022-05-17,414.75,414.79998779296875,414.75,414.75,0
2022-05-18,414.75,414.75,414.67999267578125,414.75,0
2022-05-19,414.67999267578125,414.67999267578125,414.6499938964844,414.67999267578125,0
2022-05-20,414.6199951171875,414.6199951171875,414.6000061035156,414.6199951171875,0
2022-05-23,414.6199951171875,415.0,414.5799865722656,414.6199951171875,0
2022-05-24,414.5799865722656,414.67999267578125,414.54998779296875,414.5799865722656,0
2022-05-25,414.67999267578125,414.67999267578125,414.6499938964844,414.67999267578125,0
2022-05-26,414.67999267578125,414.7200012207031,414.67999267578125,414.67999267578125,0
2022-05-27,414.7200012207031,414.7200012207031,414.70001220703125,414.7200012207031,0
2022-05-30,414.7200012207031,414.7200012207031,414.7200012207031,414.7200012207031,0
2022-05-31,414.7200012207031,414.7200012207031,414.70001220703125,414.7200012207031,0
2022-06-01,414.70001220703125,414.7200012207031,414.6499938964844,414.70001220703125,0
2022-06-02,414.6499938964844,414.6499938964844,414.5799865722656,414.6499938964844,0
2022-06-03,414.5799865722656,414.6199951171875,414.54998779296875,414.5799865722656,0
2022-06-06,414.6199951171875,414.6199951171875,414.6199951171875,414.6199951171875,0
2022-06-07,414.6199951171875,414.6300048828125,414.6000061035156,414.6199951171875,0
2022-06-08,414.6300048828125,414.6300048828125,414.6199951171875,414.6300048828125,0
2022-06-09,414.6300048828125,418.0,414.6199951171875,414.6300048828125,0
2022-06-10,414.6300048828125,414.6300048828125,414.6199951171875,414.6300048828125,0
2022-06-13,414.6300048828125,414.6300048828125,414.6199951171875,414.6300048828125,0
2022-06-14,414.6300048828125,419.0,414.6300048828125,414.6300048828125,0
2022-06-15,419.0,414.7200012207031,414.6300048828125,414.6300048828125,0
2022-06-16,414.7200012207031,414.7900085449219,414.70001220703125,414.7200012207031,0
2022-06-17,414.7900085449219,414.8699951171875,414.7799987792969,414.7900085449219,0
2022-06-20,414.8699951171875,419.0,414.8699951171875,414.8699951171875,0
2022-06-21,418.989990234375,414.8699951171875,414.75,414.8699951171875,0
2022-06-22,414.75,414.7699890136719,414.6400146484375,414.75,0
2022-06-23,414.6400146484375,414.6400146484375,414.5899963378906,414.6400146484375,0
2022-06-24,414.5899963378906,419.0,414.489990234375,414.5899963378906,0
2022-06-27,414.489990234375,419.0,414.489990234375,414.489990234375,0
2022-06-28,414.5,414.6400146484375,414.5,414.5,0
